SALES_KEY,ORDER_KEY,CUSTOMER_KEY,PRODUCT_KEY,GEOGRAPHY_KEY,SALES,QUANTITY,DISCOUNT,PROFIT
9910,2086,551,765,628,196.78,2,0.20,-22.14
9911,2086,551,765,629,196.78,2,0.20,-22.14
9912,3165,477,1350,266,47.98,2,0.00,23.99
9913,3165,477,1350,265,47.98,2,0.00,23.99
9914,3165,477,1350,263,47.98,2,0.00,23.99
9915,3165,477,1350,264,47.98,2,0.00,23.99
9916,4097,627,1271,198,13.05,5,0.00,6.00
9917,3962,164,1082,94,63.96,4,0.00,19.83
9918,3280,431,36,373,80.48,1,0.00,24.14
9919,3019,200,1075,304,11.67,3,0.70,-7.78
9920,3019,200,1075,305,11.67,3,0.70,-7.78
9921,3019,200,1075,306,11.67,3,0.70,-7.78
9922,3019,200,1075,307,11.67,3,0.70,-7.78
9923,4595,260,984,154,863.13,8,0.30,-160.30
9924,4595,260,984,156,863.13,8,0.30,-160.30
9925,4595,260,984,155,863.13,8,0.30,-160.30
9926,4595,260,984,153,863.13,8,0.30,-160.30
9927,4595,260,1555,153,3.56,3,0.80,-6.24
9928,4595,260,1555,154,3.56,3,0.80,-6.24
9929,4595,260,1555,155,3.56,3,0.80,-6.24
9930,4595,260,1555,156,3.56,3,0.80,-6.24
9931,4595,260,1204,153,956.66,7,0.32,-225.10
9932,4595,260,1204,154,956.66,7,0.32,-225.10
9933,4595,260,1204,155,956.66,7,0.32,-225.10
9934,4595,260,1204,156,956.66,7,0.32,-225.10
9935,4595,260,1317,155,12.59,3,0.80,-20.14
9936,4595,260,1317,156,12.59,3,0.80,-20.14
9937,4595,260,1317,154,12.59,3,0.80,-20.14
9938,4595,260,1317,153,12.59,3,0.80,-20.14
9939,4595,260,1027,153,171.96,5,0.20,45.14
9940,4595,260,1027,154,171.96,5,0.20,45.14
9941,4595,260,1027,155,171.96,5,0.20,45.14
9942,4595,260,1027,156,171.96,5,0.20,45.14
9943,4837,47,429,627,871.40,4,0.00,148.14
9944,4837,47,429,628,871.40,4,0.00,148.14
9945,4837,47,429,629,871.40,4,0.00,148.14
9946,1667,708,888,431,692.47,11,0.20,190.43
9947,2067,451,886,212,207.76,4,0.00,85.18
9948,4964,679,1260,607,71.93,9,0.20,6.29
9949,4964,679,283,607,25.99,1,0.00,7.54
9950,1365,33,262,627,3.59,1,0.20,1.12
9951,1365,33,262,628,3.59,1,0.20,1.12
9952,1365,33,262,629,3.59,1,0.20,1.12
9953,1107,429,56,140,48.63,2,0.80,-121.58
9954,1107,429,56,141,48.63,2,0.80,-121.58
9955,1107,429,56,142,48.63,2,0.80,-121.58
9956,3829,572,672,629,323.10,2,0.00,61.39
9957,3829,572,672,628,323.10,2,0.00,61.39
9958,3829,572,672,627,323.10,2,0.00,61.39
9959,4525,91,21,243,9099.93,7,0.00,2365.98
9960,4525,91,1503,243,9.96,2,0.00,3.29
9961,4525,91,1685,243,25.30,5,0.00,11.89
9962,775,644,113,263,11.36,2,0.00,5.23
9963,775,644,113,264,11.36,2,0.00,5.23
9964,775,644,113,265,11.36,2,0.00,5.23
9965,775,644,113,266,11.36,2,0.00,5.23
9966,775,644,1391,264,69.26,2,0.10,14.62
9967,775,644,1391,266,69.26,2,0.10,14.62
9968,775,644,1391,265,69.26,2,0.10,14.62
9969,775,644,1391,263,69.26,2,0.10,14.62
9970,41,7,196,40,3.69,1,0.00,1.73
9971,41,7,908,40,1103.97,3,0.00,496.79
9972,883,130,1203,173,246.13,2,0.32,-76.01
9973,883,130,1448,173,11.70,2,0.20,3.95
9974,883,130,1460,173,439.99,1,0.20,165.00
9975,3359,266,420,437,64.78,1,0.20,-12.96
9976,4387,580,724,156,33.28,5,0.80,-49.92
9977,4387,580,724,155,33.28,5,0.80,-49.92
9978,4387,580,724,154,33.28,5,0.80,-49.92
9979,4387,580,724,153,33.28,5,0.80,-49.92
9980,4387,580,1610,153,14.09,3,0.20,4.93
9981,4387,580,1610,154,14.09,3,0.20,4.93
9982,4387,580,1610,155,14.09,3,0.20,4.93
9983,4387,580,1610,156,14.09,3,0.20,4.93
9984,2856,29,1132,503,11.16,2,0.00,2.79
9985,2856,29,1132,502,11.16,2,0.00,2.79
9986,2856,29,1132,501,11.16,2,0.00,2.79
9987,2856,29,1132,500,11.16,2,0.00,2.79
9988,2856,29,1132,499,11.16,2,0.00,2.79
9989,2856,29,1132,498,11.16,2,0.00,2.79
9990,2856,29,320,498,896.33,9,0.20,22.41
9991,2856,29,320,499,896.33,9,0.20,22.41
9992,2856,29,320,500,896.33,9,0.20,22.41
9993,2856,29,320,501,896.33,9,0.20,22.41
9994,2856,29,320,502,896.33,9,0.20,22.41
9995,2856,29,320,503,896.33,9,0.20,22.41
9996,2856,29,811,503,189.00,1,0.00,68.04
9997,2856,29,811,502,189.00,1,0.00,68.04
9998,2856,29,811,501,189.00,1,0.00,68.04
9999,2856,29,811,500,189.00,1,0.00,68.04
10000,2856,29,811,499,189.00,1,0.00,68.04
10001,2856,29,811,498,189.00,1,0.00,68.04
10002,3422,257,1176,304,53.98,3,0.40,-10.80
10003,3422,257,1176,305,53.98,3,0.40,-10.80
10004,3422,257,1176,306,53.98,3,0.40,-10.80
10005,3422,257,1176,307,53.98,3,0.40,-10.80
10006,2837,212,955,599,177.23,5,0.50,-120.51
10007,4177,486,884,474,129.39,3,0.00,54.34
10008,3134,748,1369,501,54.32,4,0.00,0.54
10009,3134,748,1369,503,54.32,4,0.00,0.54
10010,3134,748,1369,502,54.32,4,0.00,0.54
10011,3134,748,1369,500,54.32,4,0.00,0.54
10012,3134,748,1369,499,54.32,4,0.00,0.54
10013,3134,748,1369,498,54.32,4,0.00,0.54
10014,3390,589,1403,367,4367.90,13,0.20,327.59
10015,3390,589,903,367,49.57,2,0.20,15.49
10016,3390,589,641,367,161.38,6,0.20,12.10
10017,3390,589,596,367,2.78,2,0.20,0.42
10018,3390,589,143,367,8.72,5,0.20,2.94
10019,277,216,638,287,3.91,1,0.20,1.03
10020,2035,499,986,180,59.75,7,0.20,19.42
10021,717,39,1583,627,63.92,4,0.00,3.20
10022,717,39,1583,628,63.92,4,0.00,3.20
10023,717,39,1583,629,63.92,4,0.00,3.20
10024,717,39,1649,628,383.96,5,0.20,38.40
10025,717,39,1649,629,383.96,5,0.20,38.40
10026,717,39,1649,627,383.96,5,0.20,38.40
10027,2652,149,1352,498,7.75,3,0.20,2.81
10028,2652,149,1352,499,7.75,3,0.20,2.81
10029,2652,149,1352,500,7.75,3,0.20,2.81
10030,2652,149,1352,501,7.75,3,0.20,2.81
10031,2652,149,1352,503,7.75,3,0.20,2.81
10032,2652,149,1352,502,7.75,3,0.20,2.81
10033,2652,149,710,503,33.57,2,0.20,11.75
10034,2652,149,710,502,33.57,2,0.20,11.75
10035,2652,149,710,501,33.57,2,0.20,11.75
10036,2652,149,710,500,33.57,2,0.20,11.75
10037,2652,149,710,499,33.57,2,0.20,11.75
10038,2652,149,710,498,33.57,2,0.20,11.75
10039,316,788,1302,503,666.34,7,0.20,66.63
10040,316,788,1302,499,666.34,7,0.20,66.63
10041,316,788,1302,500,666.34,7,0.20,66.63
10042,316,788,1302,501,666.34,7,0.20,66.63
10043,316,788,1302,502,666.34,7,0.20,66.63
10044,316,788,1302,498,666.34,7,0.20,66.63
10045,316,788,328,498,573.73,4,0.20,-64.54
10046,316,788,328,499,573.73,4,0.20,-64.54
10047,316,788,328,500,573.73,4,0.20,-64.54
10048,316,788,328,501,573.73,4,0.20,-64.54
10049,316,788,328,502,573.73,4,0.20,-64.54
10050,316,788,328,503,573.73,4,0.20,-64.54
10051,316,788,410,502,21.94,3,0.20,8.23
10052,316,788,410,503,21.94,3,0.20,8.23
10053,316,788,410,501,21.94,3,0.20,8.23
10054,316,788,410,499,21.94,3,0.20,8.23
10055,316,788,410,498,21.94,3,0.20,8.23
10056,316,788,410,500,21.94,3,0.20,8.23
10057,316,788,1840,503,19.44,3,0.00,9.33
10058,316,788,1840,502,19.44,3,0.00,9.33
10059,316,788,1840,501,19.44,3,0.00,9.33
10060,316,788,1840,500,19.44,3,0.00,9.33
10061,316,788,1840,499,19.44,3,0.00,9.33
10062,316,788,1840,498,19.44,3,0.00,9.33
10063,316,788,821,498,447.97,4,0.20,139.99
10064,316,788,821,499,447.97,4,0.20,139.99
10065,316,788,821,500,447.97,4,0.20,139.99
10066,316,788,821,501,447.97,4,0.20,139.99
10067,316,788,821,502,447.97,4,0.20,139.99
10068,316,788,821,503,447.97,4,0.20,139.99
10069,275,707,341,260,16.78,2,0.00,4.20
10070,1016,11,1543,498,20.96,2,0.00,5.24
10071,1016,11,1543,500,20.96,2,0.00,5.24
10072,1016,11,1543,503,20.96,2,0.00,5.24
10073,1016,11,1543,499,20.96,2,0.00,5.24
10074,1016,11,1543,502,20.96,2,0.00,5.24
10075,1016,11,1543,501,20.96,2,0.00,5.24
10076,1016,11,730,499,88.75,3,0.20,27.74
10077,1016,11,730,500,88.75,3,0.20,27.74
10078,1016,11,730,503,88.75,3,0.20,27.74
10079,1016,11,730,502,88.75,3,0.20,27.74
10080,1016,11,730,501,88.75,3,0.20,27.74
10081,1016,11,730,498,88.75,3,0.20,27.74
10082,1016,11,1600,500,304.23,3,0.00,9.13
10083,1016,11,1600,501,304.23,3,0.00,9.13
10084,1016,11,1600,502,304.23,3,0.00,9.13
10085,1016,11,1600,503,304.23,3,0.00,9.13
10086,1016,11,1600,499,304.23,3,0.00,9.13
10087,1016,11,1600,498,304.23,3,0.00,9.13
10088,1288,327,130,532,167.86,2,0.00,78.89
10089,1288,327,130,533,167.86,2,0.00,78.89
10090,1288,327,130,534,167.86,2,0.00,78.89
10091,4887,218,497,446,82.38,6,0.00,25.54
10092,619,701,1076,587,23.98,3,0.20,-5.69
10093,619,701,647,587,33.29,1,0.00,7.99
10094,4452,420,722,275,14.95,2,0.70,-11.96
10095,4452,420,785,275,323.98,3,0.40,-81.00
10096,4452,420,66,275,2.29,2,0.70,-1.68
10097,4452,420,1133,275,14.35,3,0.20,0.90
10098,4452,420,306,275,71.98,3,0.20,0.90
10099,2527,756,534,251,9.21,3,0.00,2.30
10100,2527,756,1574,251,18.00,5,0.00,8.28
10101,3164,384,1695,263,42.93,9,0.00,19.32
10102,3164,384,1695,264,42.93,9,0.00,19.32
10103,3164,384,1695,265,42.93,9,0.00,19.32
10104,3164,384,1695,266,42.93,9,0.00,19.32
10105,3799,589,1848,342,15.55,3,0.20,5.44
10106,3799,589,877,342,17.92,5,0.20,1.12
10107,2978,724,1035,625,19.99,1,0.00,6.80
10108,2978,724,260,625,22.92,5,0.20,8.02
10109,973,647,1084,338,50.88,6,0.20,14.63
10110,973,647,1349,338,27.31,2,0.20,9.22
10111,1522,297,9,453,7.92,1,0.20,2.77
10112,1522,297,1189,453,14.37,2,0.20,3.95
10113,1128,713,1476,498,107.97,3,0.00,22.67
10114,1128,713,1476,499,107.97,3,0.00,22.67
10115,1128,713,1476,500,107.97,3,0.00,22.67
10116,1128,713,1476,501,107.97,3,0.00,22.67
10117,1128,713,1476,502,107.97,3,0.00,22.67
10118,1128,713,1476,503,107.97,3,0.00,22.67
10119,1128,713,1471,498,113.82,3,0.00,53.50
10120,1128,713,1471,499,113.82,3,0.00,53.50
10121,1128,713,1471,500,113.82,3,0.00,53.50
10122,1128,713,1471,501,113.82,3,0.00,53.50
10123,1128,713,1471,502,113.82,3,0.00,53.50
10124,1128,713,1471,503,113.82,3,0.00,53.50
10125,3477,192,1858,429,5.18,1,0.20,1.81
10126,4261,787,252,48,16.28,2,0.00,6.51
10127,3410,304,114,440,544.38,3,0.00,157.87
10128,2922,557,34,532,19.82,6,0.20,6.69
10129,2922,557,34,533,19.82,6,0.20,6.69
10130,2922,557,34,534,19.82,6,0.20,6.69
10131,2922,557,949,533,657.50,6,0.20,-131.50
10132,2922,557,949,534,657.50,6,0.20,-131.50
10133,2922,557,949,532,657.50,6,0.20,-131.50
10134,2922,557,1019,532,99.54,2,0.00,10.95
10135,2922,557,1019,533,99.54,2,0.00,10.95
10136,2922,557,1019,534,99.54,2,0.00,10.95
10137,2922,557,1029,534,199.96,4,0.00,85.98
10138,2922,557,1029,532,199.96,4,0.00,85.98
10139,2922,557,1029,533,199.96,4,0.00,85.98
10140,2019,483,769,262,631.78,2,0.10,140.40
10141,2019,483,494,262,60.72,3,0.00,26.11
10142,4191,498,716,457,20.72,2,0.70,-15.20
10143,4191,498,645,457,415.87,8,0.20,-41.59
10144,4722,341,1549,288,16.77,2,0.20,1.47
10145,4722,341,973,288,27.12,2,0.20,-4.75
10146,2972,22,947,543,95.84,4,0.20,34.74
10147,2972,22,1867,543,12.96,2,0.00,6.22
10148,3870,523,241,399,19.01,8,0.70,-12.67
10149,1538,651,699,427,1598.06,7,0.70,-1065.37
10150,1538,651,521,427,36.96,4,0.20,12.01
10151,4051,620,1850,2,10.37,2,0.20,3.63
10152,4051,620,606,2,77.72,1,0.60,-66.06
10153,4051,620,796,2,520.46,2,0.30,-14.87
10154,2126,155,541,312,111.96,2,0.00,54.86
10155,4981,455,956,392,29.16,3,0.00,8.46
10156,3033,555,351,113,131.94,3,0.00,35.62
10157,3033,555,280,113,25.92,4,0.00,8.29
10158,3033,555,654,113,704.76,4,0.00,162.09
10159,3033,555,1535,113,7.41,3,0.00,3.48
10160,3033,555,336,113,21.50,10,0.00,7.10
10161,3126,327,67,9,10.53,4,0.20,3.29
10162,3126,327,67,10,10.53,4,0.20,3.29
10163,3126,327,67,8,10.53,4,0.20,3.29
10164,3126,327,1758,9,20.54,6,0.20,6.42
10165,3126,327,1758,10,20.54,6,0.20,6.42
10166,3126,327,1758,8,20.54,6,0.20,6.42
10167,4709,532,1317,43,104.90,5,0.00,50.35
10168,4709,532,1326,43,39.68,2,0.00,16.27
10169,4709,532,215,43,51.75,5,0.00,24.84
10170,5006,459,1334,38,11.68,2,0.00,5.49
10171,5006,459,1067,38,159.75,5,0.00,11.18
10172,5006,459,1079,38,159.75,5,0.00,11.18
10173,2608,685,826,286,103.97,6,0.20,16.89
10174,773,87,1591,535,303.25,5,0.00,63.68
10175,773,87,959,535,270.72,3,0.00,78.51
10176,773,87,796,535,1487.04,5,0.20,148.70
10177,1337,597,5,385,17.48,2,0.00,8.22
10178,1337,597,1625,385,71.88,2,0.00,32.35
10179,1494,773,360,533,60.45,3,0.00,16.32
10180,1494,773,360,534,60.45,3,0.00,16.32
10181,1494,773,360,532,60.45,3,0.00,16.32
10182,1494,773,287,534,253.18,3,0.20,-31.65
10183,1494,773,287,533,253.18,3,0.20,-31.65
10184,1494,773,287,532,253.18,3,0.20,-31.65
10185,4399,660,238,19,2.88,5,0.80,-4.46
10186,4399,660,1197,19,384.94,4,0.30,-126.48
10187,4399,660,1329,19,153.58,2,0.20,13.44
10188,4399,660,169,19,913.43,5,0.30,-52.20
10189,2577,73,1517,532,43.92,4,0.00,11.86
10190,2577,73,1517,533,43.92,4,0.00,11.86
10191,2577,73,1517,534,43.92,4,0.00,11.86
10192,2577,73,60,532,25.03,3,0.20,7.82
10193,2577,73,60,533,25.03,3,0.20,7.82
10194,2577,73,60,534,25.03,3,0.20,7.82
10195,3036,127,1802,263,46.76,7,0.00,22.44
10196,3036,127,1802,264,46.76,7,0.00,22.44
10197,3036,127,1802,265,46.76,7,0.00,22.44
10198,3036,127,1802,266,46.76,7,0.00,22.44
10199,3036,127,1437,263,183.97,2,0.20,-25.30
10200,3036,127,1437,264,183.97,2,0.20,-25.30
10201,3036,127,1437,265,183.97,2,0.20,-25.30
10202,3036,127,1437,266,183.97,2,0.20,-25.30
10203,3036,127,1403,263,1259.97,3,0.00,327.59
10204,3036,127,1403,264,1259.97,3,0.00,327.59
10205,3036,127,1403,265,1259.97,3,0.00,327.59
10206,3036,127,1403,266,1259.97,3,0.00,327.59
10207,3036,127,364,265,68.97,3,0.00,19.31
10208,3036,127,364,263,68.97,3,0.00,19.31
10209,3036,127,364,264,68.97,3,0.00,19.31
10210,3036,127,364,266,68.97,3,0.00,19.31
10211,1829,438,351,140,70.37,2,0.20,6.16
10212,1829,438,351,141,70.37,2,0.20,6.16
10213,1829,438,351,142,70.37,2,0.20,6.16
10214,1829,438,315,140,59.96,5,0.20,21.74
10215,1829,438,315,141,59.96,5,0.20,21.74
10216,1829,438,315,142,59.96,5,0.20,21.74
10217,523,682,657,296,25.98,1,0.20,-5.20
10218,523,682,910,296,27.36,3,0.70,-21.89
10219,2451,46,1301,529,361.38,2,0.20,27.10
10220,2451,46,1301,530,361.38,2,0.20,27.10
10221,2451,46,1301,531,361.38,2,0.20,27.10
10222,4282,388,765,304,172.19,2,0.30,-46.74
10223,4282,388,765,307,172.19,2,0.30,-46.74
10224,4282,388,765,306,172.19,2,0.30,-46.74
10225,4282,388,765,305,172.19,2,0.30,-46.74
10226,4282,388,885,307,69.01,2,0.20,12.08
10227,4282,388,885,304,69.01,2,0.20,12.08
10228,4282,388,885,305,69.01,2,0.20,12.08
10229,4282,388,885,306,69.01,2,0.20,12.08
10230,2194,297,348,214,199.90,5,0.00,89.96
10231,2194,297,870,214,901.95,3,0.00,297.64
10232,2194,297,606,214,971.50,5,0.00,252.59
10233,1930,654,1388,558,11.33,2,0.20,2.55
10234,348,170,1388,265,21.24,3,0.00,8.07
10235,348,170,1388,263,21.24,3,0.00,8.07
10236,348,170,1388,264,21.24,3,0.00,8.07
10237,348,170,1388,266,21.24,3,0.00,8.07
10238,1639,547,802,306,34.80,3,0.20,2.18
10239,1639,547,802,304,34.80,3,0.20,2.18
10240,1639,547,802,305,34.80,3,0.20,2.18
10241,1639,547,802,307,34.80,3,0.20,2.18
10242,1639,547,73,306,38.98,3,0.20,-2.44
10243,1639,547,73,304,38.98,3,0.20,-2.44
10244,1639,547,73,305,38.98,3,0.20,-2.44
10245,1639,547,73,307,38.98,3,0.20,-2.44
10246,1700,65,146,37,9.08,2,0.00,4.09
10247,1700,65,1717,37,314.55,3,0.00,150.98
10248,1700,65,1320,37,4.91,1,0.00,2.31
10249,4318,713,1527,498,5.78,2,0.00,2.72
10250,4318,713,1527,499,5.78,2,0.00,2.72
10251,4318,713,1527,500,5.78,2,0.00,2.72
10252,4318,713,1527,501,5.78,2,0.00,2.72
10253,4318,713,1527,502,5.78,2,0.00,2.72
10254,4318,713,1527,503,5.78,2,0.00,2.72
10255,4318,713,1107,498,107.94,6,0.00,30.22
10256,4318,713,1107,499,107.94,6,0.00,30.22
10257,4318,713,1107,500,107.94,6,0.00,30.22
10258,4318,713,1107,501,107.94,6,0.00,30.22
10259,4318,713,1107,502,107.94,6,0.00,30.22
10260,4318,713,1107,503,107.94,6,0.00,30.22
10261,378,751,1091,263,19.65,3,0.00,9.04
10262,378,751,1091,264,19.65,3,0.00,9.04
10263,378,751,1091,265,19.65,3,0.00,9.04
10264,378,751,1091,266,19.65,3,0.00,9.04
10265,378,751,734,263,617.97,3,0.00,160.67
10266,378,751,734,264,617.97,3,0.00,160.67
10267,378,751,734,265,617.97,3,0.00,160.67
10268,378,751,734,266,617.97,3,0.00,160.67
10269,378,751,827,266,59.70,3,0.00,26.87
10270,378,751,827,265,59.70,3,0.00,26.87
10271,378,751,827,264,59.70,3,0.00,26.87
10272,378,751,827,263,59.70,3,0.00,26.87
10273,3449,359,660,225,387.99,1,0.00,182.36
10274,636,14,1690,532,575.92,2,0.20,71.99
10275,636,14,1690,533,575.92,2,0.20,71.99
10276,636,14,1690,534,575.92,2,0.20,71.99
10277,636,14,1533,532,30.40,5,0.00,15.20
10278,636,14,1533,533,30.40,5,0.00,15.20
10279,636,14,1533,534,30.40,5,0.00,15.20
10280,3062,442,717,68,478.24,8,0.00,219.99
10281,3062,442,717,70,478.24,8,0.00,219.99
10282,3062,442,717,69,478.24,8,0.00,219.99
10283,706,496,568,285,190.85,3,0.20,-21.47
10284,482,269,1123,279,5.48,4,0.70,-4.02
10285,1625,310,87,8,40.92,5,0.20,3.07
10286,1625,310,87,9,40.92,5,0.20,3.07
10287,1625,310,87,10,40.92,5,0.20,3.07
10288,218,672,280,349,15.55,3,0.20,2.33
10289,3986,756,80,378,17.24,2,0.00,4.48
10290,3986,756,840,378,302.94,3,0.00,75.74
10291,3986,756,1331,378,34.75,5,0.00,15.64
10292,3986,756,1297,378,113.94,6,0.00,54.69
10293,3986,756,156,378,55.98,2,0.00,15.67
10294,4734,212,1486,587,27.18,3,0.00,12.23
10295,3187,170,772,120,1805.88,6,0.00,523.71
10296,3761,473,363,247,70.95,3,0.00,18.45
10297,2777,61,123,385,20.00,4,0.00,9.60
10298,2777,61,551,385,7.98,3,0.00,2.07
10299,2777,61,1051,385,24.10,5,0.00,9.16
10300,2777,61,353,385,8.75,1,0.00,2.63
10301,2777,61,746,385,842.94,3,0.00,160.16
10302,2694,160,813,8,2.18,1,0.80,-3.60
10303,2694,160,813,9,2.18,1,0.80,-3.60
10304,2694,160,813,10,2.18,1,0.80,-3.60
10305,2694,160,1134,8,27.38,7,0.20,2.74
10306,2694,160,1134,9,27.38,7,0.20,2.74
10307,2694,160,1134,10,27.38,7,0.20,2.74
10308,2694,160,81,8,26.41,3,0.80,-71.30
10309,2694,160,81,9,26.41,3,0.80,-71.30
10310,2694,160,81,10,26.41,3,0.80,-71.30
10311,2681,520,1855,173,10.37,2,0.20,3.63
10312,2681,520,940,173,23.68,4,0.20,7.40
10313,4535,224,1281,86,109.95,1,0.00,36.28
10314,4535,224,668,86,965.85,5,0.00,135.22
10315,4535,224,256,86,29.20,5,0.00,10.51
10316,4535,224,1750,86,32.40,5,0.00,15.55
10317,4302,715,4,36,78.35,5,0.00,36.82
10318,4302,715,1788,36,31.68,6,0.00,14.26
10319,4302,715,1669,36,29.12,4,0.00,14.27
10320,4302,715,676,36,169.45,5,0.00,42.36
10321,1089,476,556,498,12.56,2,0.00,4.02
10322,1089,476,556,499,12.56,2,0.00,4.02
10323,1089,476,556,500,12.56,2,0.00,4.02
10324,1089,476,556,501,12.56,2,0.00,4.02
10325,1089,476,556,502,12.56,2,0.00,4.02
10326,1089,476,556,503,12.56,2,0.00,4.02
10327,1089,476,1874,499,6.48,1,0.00,3.11
10328,1089,476,1874,502,6.48,1,0.00,3.11
10329,1089,476,1874,503,6.48,1,0.00,3.11
10330,1089,476,1874,501,6.48,1,0.00,3.11
10331,1089,476,1874,498,6.48,1,0.00,3.11
10332,1089,476,1874,500,6.48,1,0.00,3.11
10333,1089,476,398,503,186.69,3,0.00,87.74
10334,1089,476,398,498,186.69,3,0.00,87.74
10335,1089,476,398,499,186.69,3,0.00,87.74
10336,1089,476,398,500,186.69,3,0.00,87.74
10337,1089,476,398,501,186.69,3,0.00,87.74
10338,1089,476,398,502,186.69,3,0.00,87.74
10339,2432,43,1058,532,25.40,5,0.00,8.64
10340,2432,43,1058,533,25.40,5,0.00,8.64
10341,2432,43,1058,534,25.40,5,0.00,8.64
10342,2432,43,937,532,43.96,2,0.00,20.66
10343,2432,43,937,533,43.96,2,0.00,20.66
10344,2432,43,937,534,43.96,2,0.00,20.66
10345,2432,43,171,533,1279.17,5,0.15,225.74
10346,2432,43,171,532,1279.17,5,0.15,225.74
10347,2432,43,171,534,1279.17,5,0.15,225.74
10348,2432,43,597,533,27.92,4,0.00,0.56
10349,2432,43,597,532,27.92,4,0.00,0.56
10350,2432,43,597,534,27.92,4,0.00,0.56
10351,4450,42,1219,533,129.57,2,0.20,-12.96
10352,4450,42,1219,534,129.57,2,0.20,-12.96
10353,4450,42,1219,532,129.57,2,0.20,-12.96
10354,4450,42,243,534,6.37,2,0.20,2.15
10355,4450,42,243,533,6.37,2,0.20,2.15
10356,4450,42,243,532,6.37,2,0.20,2.15
10357,3095,504,1719,536,244.55,5,0.00,114.94
10358,2931,673,1055,560,1332.50,2,0.20,-299.81
10359,4842,201,506,556,32.78,1,0.20,3.28
10360,4842,201,786,556,147.18,2,0.20,-29.44
10361,4842,201,988,556,54.38,2,0.20,1.36
10362,4842,201,695,556,76.78,4,0.70,-58.86
10363,4842,201,1504,556,14.35,3,0.20,5.20
10364,4842,201,1829,556,14.35,3,0.20,5.20
10365,4842,201,961,556,209.79,2,0.20,26.22
10366,1633,575,34,571,3.30,1,0.20,1.12
10367,4167,434,476,263,16.38,9,0.00,7.37
10368,4167,434,476,264,16.38,9,0.00,7.37
10369,4167,434,476,265,16.38,9,0.00,7.37
10370,4167,434,476,266,16.38,9,0.00,7.37
10371,4167,434,141,266,167.96,2,0.00,78.94
10372,4167,434,141,265,167.96,2,0.00,78.94
10373,4167,434,141,263,167.96,2,0.00,78.94
10374,4167,434,141,264,167.96,2,0.00,78.94
10375,4167,434,1204,264,321.57,2,0.20,-16.08
10376,4167,434,1204,265,321.57,2,0.20,-16.08
10377,4167,434,1204,266,321.57,2,0.20,-16.08
10378,4167,434,1204,263,321.57,2,0.20,-16.08
10379,4167,434,1855,263,12.96,2,0.00,6.22
10380,4167,434,1855,264,12.96,2,0.00,6.22
10381,4167,434,1855,265,12.96,2,0.00,6.22
10382,4167,434,1855,266,12.96,2,0.00,6.22
10383,3933,233,748,304,128.06,3,0.30,-23.78
10384,3933,233,748,305,128.06,3,0.30,-23.78
10385,3933,233,748,306,128.06,3,0.30,-23.78
10386,3933,233,748,307,128.06,3,0.30,-23.78
10387,3219,511,783,293,63.69,1,0.30,-15.47
10388,3219,511,1017,293,239.98,3,0.20,65.99
10389,3219,511,1365,293,344.22,2,0.40,-189.32
10390,3219,511,1869,293,15.55,3,0.20,5.44
10391,3219,511,688,293,21.25,4,0.20,7.44
10392,3219,511,1759,293,8.45,2,0.20,2.64
10393,3408,108,666,116,333.09,3,0.00,23.32
10394,3408,108,320,116,248.98,2,0.00,54.78
10395,566,127,1729,263,24.90,5,0.00,11.70
10396,566,127,1729,264,24.90,5,0.00,11.70
10397,566,127,1729,265,24.90,5,0.00,11.70
10398,566,127,1729,266,24.90,5,0.00,11.70
10399,1837,789,1554,498,15.26,7,0.00,5.04
10400,1837,789,1554,499,15.26,7,0.00,5.04
10401,1837,789,1554,501,15.26,7,0.00,5.04
10402,1837,789,1554,502,15.26,7,0.00,5.04
10403,1837,789,1554,503,15.26,7,0.00,5.04
10404,1837,789,1554,500,15.26,7,0.00,5.04
10405,1837,789,826,498,43.32,2,0.00,14.30
10406,1837,789,826,499,43.32,2,0.00,14.30
10407,1837,789,826,500,43.32,2,0.00,14.30
10408,1837,789,826,501,43.32,2,0.00,14.30
10409,1837,789,826,502,43.32,2,0.00,14.30
10410,1837,789,826,503,43.32,2,0.00,14.30
10411,1837,789,239,503,43.58,12,0.20,15.80
10412,1837,789,239,502,43.58,12,0.20,15.80
10413,1837,789,239,501,43.58,12,0.20,15.80
10414,1837,789,239,500,43.58,12,0.20,15.80
10415,1837,789,239,499,43.58,12,0.20,15.80
10416,1837,789,239,498,43.58,12,0.20,15.80
10417,1837,789,1720,498,116.28,3,0.00,56.98
10418,1837,789,1720,499,116.28,3,0.00,56.98
10419,1837,789,1720,500,116.28,3,0.00,56.98
10420,1837,789,1720,501,116.28,3,0.00,56.98
10421,1837,789,1720,502,116.28,3,0.00,56.98
10422,1837,789,1720,503,116.28,3,0.00,56.98
10423,1837,789,650,498,9.30,2,0.20,3.02
10424,1837,789,650,499,9.30,2,0.20,3.02
10425,1837,789,650,500,9.30,2,0.20,3.02
10426,1837,789,650,501,9.30,2,0.20,3.02
10427,1837,789,650,502,9.30,2,0.20,3.02
10428,1837,789,650,503,9.30,2,0.20,3.02
10429,1837,789,1786,503,19.44,3,0.00,9.33
10430,1837,789,1786,498,19.44,3,0.00,9.33
10431,1837,789,1861,498,19.44,3,0.00,9.33
10432,1837,789,1786,499,19.44,3,0.00,9.33
10433,1837,789,1861,499,19.44,3,0.00,9.33
